"ano","uf","genero","mes","numero"
2015,"Paraná","Masculino","Dezembro",11
2015,"Santa Catarina","Masculino","Janeiro",8
2015,"Santa Catarina","Masculino","Fevereiro",9
2015,"Santa Catarina","Masculino","Março",16
2015,"Santa Catarina","Masculino","Abril",18
2015,"Santa Catarina","Masculino","Maio",16
2015,"Santa Catarina","Masculino","Junho",16
2015,"Santa Catarina","Masculino","Julho",15
2015,"Santa Catarina","Masculino","Agosto",14
2015,"Santa Catarina","Masculino","Setembro",36
2015,"Santa Catarina","Masculino","Outubro",24
2015,"Santa Catarina","Masculino","Novembro",22
2015,"Santa Catarina","Masculino","Dezembro",16
2015,"Rio Grande do Sul","Masculino","Janeiro",6
2015,"Rio Grande do Sul","Masculino","Fevereiro",5
2015,"Rio Grande do Sul","Masculino","Março",12
2015,"Rio Grande do Sul","Masculino","Abril",7
2015,"Rio Grande do Sul","Masculino","Maio",15
2015,"Rio Grande do Sul","Masculino","Junho",11
2015,"Rio Grande do Sul","Masculino","Julho",11
2015,"Rio Grande do Sul","Masculino","Agosto",11
2015,"Rio Grande do Sul","Masculino","Setembro",6
2015,"Rio Grande do Sul","Masculino","Outubro",11
2015,"Rio Grande do Sul","Masculino","Novembro",8
2015,"Rio Grande do Sul","Masculino","Dezembro",5
2015,"Mato Grosso do Sul","Masculino","Janeiro",1
2015,"Mato Grosso do Sul","Masculino","Fevereiro",1
2015,"Mato Grosso do Sul","Masculino","Março",0
2015,"Mato Grosso do Sul","Masculino","Abril",3
2015,"Mato Grosso do Sul","Masculino","Maio",1
2015,"Mato Grosso do Sul","Masculino","Junho",3
2015,"Mato Grosso do Sul","Masculino","Julho",3
2015,"Mato Grosso do Sul","Masculino","Agosto",5
2015,"Mato Grosso do Sul","Masculino","Setembro",0
2015,"Mato Grosso do Sul","Masculino","Outubro",2
2015,"Mato Grosso do Sul","Masculino","Novembro",1
2015,"Mato Grosso do Sul","Masculino","Dezembro",3
2015,"Mato Grosso","Masculino","Janeiro",2
2015,"Mato Grosso","Masculino","Fevereiro",1
2015,"Mato Grosso","Masculino","Março",1
2015,"Mato Grosso","Masculino","Abril",0
2015,"Mato Grosso","Masculino","Maio",1
2015,"Mato Grosso","Masculino","Junho",2
2015,"Mato Grosso","Masculino","Julho",1
2015,"Mato Grosso","Masculino","Agosto",0
2015,"Mato Grosso","Masculino","Setembro",5
2015,"Mato Grosso","Masculino","Outubro",1
2015,"Mato Grosso","Masculino","Novembro",0
2015,"Mato Grosso","Masculino","Dezembro",0
2015,"Goiás","Masculino","Janeiro",6
2015,"Goiás","Masculino","Fevereiro",8
2015,"Goiás","Masculino","Março",8
2015,"Goiás","Masculino","Abril",11
2015,"Goiás","Masculino","Maio",9
2015,"Goiás","Masculino","Junho",8
2015,"Goiás","Masculino","Julho",10
2015,"Goiás","Masculino","Agosto",2
2015,"Goiás","Masculino","Setembro",8
2015,"Goiás","Masculino","Outubro",8
2015,"Goiás","Masculino","Novembro",5
2015,"Goiás","Masculino","Dezembro",12
2015,"Distrito Federal","Masculino","Janeiro",3
2015,"Distrito Federal","Masculino","Fevereiro",4
2015,"Distrito Federal","Masculino","Março",5
2015,"Distrito Federal","Masculino","Abril",6
2015,"Distrito Federal","Masculino","Maio",6
2015,"Distrito Federal","Masculino","Junho",4
2015,"Distrito Federal","Masculino","Julho",5
2015,"Distrito Federal","Masculino","Agosto",2
2015,"Distrito Federal","Masculino","Setembro",5
2015,"Distrito Federal","Masculino","Outubro",4
2015,"Distrito Federal","Masculino","Novembro",7
2015,"Distrito Federal","Masculino","Dezembro",5
