"ano","uf","genero","mes","numero"
2019,"Alagoas","Feminino","Dezembro",8
2019,"Sergipe","Feminino","Janeiro",3
2019,"Sergipe","Feminino","Fevereiro",3
2019,"Sergipe","Feminino","Março",2
2019,"Sergipe","Feminino","Abril",3
2019,"Sergipe","Feminino","Maio",1
2019,"Sergipe","Feminino","Junho",0
2019,"Sergipe","Feminino","Julho",1
2019,"Sergipe","Feminino","Agosto",2
2019,"Sergipe","Feminino","Setembro",1
2019,"Sergipe","Feminino","Outubro",1
2019,"Sergipe","Feminino","Novembro",1
2019,"Sergipe","Feminino","Dezembro",3
2019,"Bahia","Feminino","Janeiro",23
2019,"Bahia","Feminino","Fevereiro",29
2019,"Bahia","Feminino","Março",7
2019,"Bahia","Feminino","Abril",13
2019,"Bahia","Feminino","Maio",15
2019,"Bahia","Feminino","Junho",16
2019,"Bahia","Feminino","Julho",15
2019,"Bahia","Feminino","Agosto",18
2019,"Bahia","Feminino","Setembro",16
2019,"Bahia","Feminino","Outubro",16
2019,"Bahia","Feminino","Novembro",19
2019,"Bahia","Feminino","Dezembro",12
2019,"Minas Gerais","Feminino","Janeiro",79
2019,"Minas Gerais","Feminino","Fevereiro",44
2019,"Minas Gerais","Feminino","Março",40
2019,"Minas Gerais","Feminino","Abril",25
2019,"Minas Gerais","Feminino","Maio",27
2019,"Minas Gerais","Feminino","Junho",33
2019,"Minas Gerais","Feminino","Julho",40
2019,"Minas Gerais","Feminino","Agosto",15
2019,"Minas Gerais","Feminino","Setembro",52
2019,"Minas Gerais","Feminino","Outubro",45
2019,"Minas Gerais","Feminino","Novembro",28
2019,"Minas Gerais","Feminino","Dezembro",36
2019,"Espírito Santo","Feminino","Janeiro",11
2019,"Espírito Santo","Feminino","Fevereiro",11
2019,"Espírito Santo","Feminino","Março",6
2019,"Espírito Santo","Feminino","Abril",4
2019,"Espírito Santo","Feminino","Maio",5
2019,"Espírito Santo","Feminino","Junho",2
2019,"Espírito Santo","Feminino","Julho",7
2019,"Espírito Santo","Feminino","Agosto",6
2019,"Espírito Santo","Feminino","Setembro",8
2019,"Espírito Santo","Feminino","Outubro",7
2019,"Espírito Santo","Feminino","Novembro",12
2019,"Espírito Santo","Feminino","Dezembro",8
2019,"Rio de Janeiro","Feminino","Janeiro",76
2019,"Rio de Janeiro","Feminino","Fevereiro",82
2019,"Rio de Janeiro","Feminino","Março",60
2019,"Rio de Janeiro","Feminino","Abril",55
2019,"Rio de Janeiro","Feminino","Maio",53
2019,"Rio de Janeiro","Feminino","Junho",33
2019,"Rio de Janeiro","Feminino","Julho",26
2019,"Rio de Janeiro","Feminino","Agosto",25
2019,"Rio de Janeiro","Feminino","Setembro",30
2019,"Rio de Janeiro","Feminino","Outubro",43
2019,"Rio de Janeiro","Feminino","Novembro",40
2019,"Rio de Janeiro","Feminino","Dezembro",45
2019,"São Paulo","Feminino","Janeiro",339
2019,"São Paulo","Feminino","Fevereiro",216
2019,"São Paulo","Feminino","Março",183
2019,"São Paulo","Feminino","Abril",128
2019,"São Paulo","Feminino","Maio",159
2019,"São Paulo","Feminino","Junho",150
2019,"São Paulo","Feminino","Julho",113
2019,"São Paulo","Feminino","Agosto",151
2019,"São Paulo","Feminino","Setembro",147
2019,"São Paulo","Feminino","Outubro",164
2019,"São Paulo","Feminino","Novembro",205
2019,"São Paulo","Feminino","Dezembro",165
2019,"Paraná","Feminino","Janeiro",26
2019,"Paraná","Feminino","Fevereiro",37
2019,"Paraná","Feminino","Março",25
2019,"Paraná","Feminino","Abril",19
2019,"Paraná","Feminino","Maio",18
2019,"Paraná","Feminino","Junho",13
2019,"Paraná","Feminino","Julho",14
2019,"Paraná","Feminino","Agosto",18
2019,"Paraná","Feminino","Setembro",16
2019,"Paraná","Feminino","Outubro",19
2019,"Paraná","Feminino","Novembro",14
2019,"Paraná","Feminino","Dezembro",21
2019,"Santa Catarina","Feminino","Janeiro",29
2019,"Santa Catarina","Feminino","Fevereiro",29
2019,"Santa Catarina","Feminino","Março",16
2019,"Santa Catarina","Feminino","Abril",14
2019,"Santa Catarina","Feminino","Maio",11
2019,"Santa Catarina","Feminino","Junho",11
2019,"Santa Catarina","Feminino","Julho",11
2019,"Santa Catarina","Feminino","Agosto",12
2019,"Santa Catarina","Feminino","Setembro",12
2019,"Santa Catarina","Feminino","Outubro",11
2019,"Santa Catarina","Feminino","Novembro",21
2019,"Santa Catarina","Feminino","Dezembro",18
2019,"Rio Grande do Sul","Feminino","Janeiro",39
2019,"Rio Grande do Sul","Feminino","Fevereiro",40
2019,"Rio Grande do Sul","Feminino","Março",20
2019,"Rio Grande do Sul","Feminino","Abril",14
2019,"Rio Grande do Sul","Feminino","Maio",12
2019,"Rio Grande do Sul","Feminino","Junho",11
2019,"Rio Grande do Sul","Feminino","Julho",13
2019,"Rio Grande do Sul","Feminino","Agosto",16
2019,"Rio Grande do Sul","Feminino","Setembro",15
2019,"Rio Grande do Sul","Feminino","Outubro",10
2019,"Rio Grande do Sul","Feminino","Novembro",7
2019,"Rio Grande do Sul","Feminino","Dezembro",14
2019,"Mato Grosso do Sul","Feminino","Janeiro",9
2019,"Mato Grosso do Sul","Feminino","Fevereiro",11
2019,"Mato Grosso do Sul","Feminino","Março",4
2019,"Mato Grosso do Sul","Feminino","Abril",14
2019,"Mato Grosso do Sul","Feminino","Maio",7
2019,"Mato Grosso do Sul","Feminino","Junho",12
2019,"Mato Grosso do Sul","Feminino","Julho",6
2019,"Mato Grosso do Sul","Feminino","Agosto",8
2019,"Mato Grosso do Sul","Feminino","Setembro",5
2019,"Mato Grosso do Sul","Feminino","Outubro",7
2019,"Mato Grosso do Sul","Feminino","Novembro",7
2019,"Mato Grosso do Sul","Feminino","Dezembro",11
2019,"Mato Grosso","Feminino","Janeiro",5
2019,"Mato Grosso","Feminino","Fevereiro",0
2019,"Mato Grosso","Feminino","Março",2
2019,"Mato Grosso","Feminino","Abril",2
2019,"Mato Grosso","Feminino","Maio",3
2019,"Mato Grosso","Feminino","Junho",9
2019,"Mato Grosso","Feminino","Julho",1
2019,"Mato Grosso","Feminino","Agosto",2
2019,"Mato Grosso","Feminino","Setembro",0
2019,"Mato Grosso","Feminino","Outubro",2
2019,"Mato Grosso","Feminino","Novembro",3
2019,"Mato Grosso","Feminino","Dezembro",1
2019,"Goiás","Feminino","Janeiro",8
2019,"Goiás","Feminino","Fevereiro",5
2019,"Goiás","Feminino","Março",4
2019,"Goiás","Feminino","Abril",4
2019,"Goiás","Feminino","Maio",6
2019,"Goiás","Feminino","Junho",4
2019,"Goiás","Feminino","Julho",3
2019,"Goiás","Feminino","Agosto",2
2019,"Goiás","Feminino","Setembro",4
2019,"Goiás","Feminino","Outubro",9
2019,"Goiás","Feminino","Novembro",17
2019,"Goiás","Feminino","Dezembro",11
2019,"Distrito Federal","Feminino","Janeiro",26
2019,"Distrito Federal","Feminino","Fevereiro",22
2019,"Distrito Federal","Feminino","Março",16
2019,"Distrito Federal","Feminino","Abril",11
2019,"Distrito Federal","Feminino","Maio",9
2019,"Distrito Federal","Feminino","Junho",7
2019,"Distrito Federal","Feminino","Julho",10
2019,"Distrito Federal","Feminino","Agosto",7
2019,"Distrito Federal","Feminino","Setembro",9
2019,"Distrito Federal","Feminino","Outubro",13
2019,"Distrito Federal","Feminino","Novembro",11
2019,"Distrito Federal","Feminino","Dezembro",7
